ID,NAME,Label
489,Karlsruhe,Northern European Seas
8481,Harvey(USA),Warm Temperate Northwest Atlantic
2719,Skaramanga,Mediterranean Sea
5371,Irvine,Northern European Seas
534,Palanca Terminal,Gulf of Guinea
7532,Odudu Terminal,Gulf of Guinea
8076,Kuito Terminal,Gulf of Guinea
551,Punta Cardon,Tropical Northwestern Atlantic
2024,U.K./Cont,Northern European Seas
8780,Yoho Terminal,Gulf of Guinea
8660,Westville,Cold Temperate Northwest Atlantic
4643,Macapa,North Brazil Shelf
7713,Zafiro Terminal,Gulf of Guinea
699,Sault Ste. Marie,Great Lakes
484,Valletta,Mediterranean Sea
9421,Kizomba B. Terminal,Gulf of Guinea
3153,Breskens,Northern European Seas
9487,Canical,Lusitanian
8032,Lima(ARG),Warm Temperate Southwestern Atlantic
2007,Snape Bridge,Northern European Seas
8661,Paulsboro,Cold Temperate Northwest Atlantic
2657,St. Rose,Warm Temperate Northwest Atlantic
1798,San Nicolas Bay,Tropical Northwestern Atlantic
4142,Brass Terminal,Gulf of Guinea
1169,Kole Terminal,Gulf of Guinea
1336,Searsport,Cold Temperate Northwest Atlantic
3423,Sarroch,Mediterranean Sea
5763,Batumi,Black Sea
5836,Skikda,Mediterranean Sea
3252,Forcados Terminal,Gulf of Guinea
2569,Zawia Terminal,Mediterranean Sea
1536,Santarem,North Brazil Shelf
5571,Maastricht,Northern European Seas
9668,Dalia Terminal,Gulf of Guinea
1502,Chalkis,Mediterranean Sea
5443,Algeria,Mediterranean Sea
915,Bar,Mediterranean Sea
5229,Angola,Gulf of Guinea
4340,Falconara,Mediterranean Sea
2557,Medway,Northern European Seas
10183,De Ruyter Field,Northern European Seas
9288,Mellitah,Mediterranean Sea
4976,Libya,Mediterranean Sea
4865,Es Sider Terminal,Mediterranean Sea
8707,Lubmin,Northern European Seas
1482,La Nouvelle,Mediterranean Sea
561,Rothesay,Northern European Seas
5859,Borburata,Tropical Northwestern Atlantic
1101,Varandey,Arctic
8081,Chesapeake,Cold Temperate Northwest Atlantic
4204,Recalada,Warm Temperate Southwestern Atlantic
186,Caribbean,Tropical Northwestern Atlantic
5258,Gabon,Gulf of Guinea
8659,Gloucester(NJ USA),Cold Temperate Northwest Atlantic
8015,Brodick Bay,Northern European Seas
3677,Banias,Mediterranean Sea
2517,Bizerta,Mediterranean Sea
5384,Glatved,Northern European Seas
1801,Hals,Northern European Seas
4669,Hadsund,Northern European Seas
3034,Siglufjordur,Northern European Seas
6398,Wladyslawowo,Northern European Seas
5091,Halsa,Northern European Seas
1060,Lodingen,Northern European Seas
3183,Nanortalik,Arctic
1301,Narsaq,Arctic
3781,Kulusuk,Arctic
239,Magheramorne,Northern European Seas
8193,Ronningen,Northern European Seas
1250,Hvalfjordur,Northern European Seas
1459,Aggersund,Northern European Seas
3952,Zarate,Warm Temperate Southwestern Atlantic
6174,Balsfjord,Northern European Seas
2552,Cap Haitien,Tropical Northwestern Atlantic
3101,Gustavsberg,Northern European Seas
2217,Detroit,Great Lakes
5347,Necochea,Warm Temperate Southwestern Atlantic
2479,Mariestad,Northern European Seas
5165,Mezen,Arctic
1799,Andenes,Northern European Seas
3085,Kappelshamn,Northern European Seas
2579,Rubbestadneset,Northern European Seas
4887,Botwood,Arctic
3048,Husavik,Northern European Seas
2186,Nuuk,Arctic
4237,Flushing Roads,Northern European Seas
5822,Puerto Zuniga,Tropical Northwestern Atlantic
212,Scrabster,Northern European Seas
6485,Mjosund(FIN),Northern European Seas
6188,Helguvik,Northern European Seas
1907,Bodo,Northern European Seas
6495,Escombreras,Mediterranean Sea
2019,Sandgerdhi,Northern European Seas
5660,Thunder Bay,Great Lakes
393,Esmeraldas,Tropical East Pacific
8691,Aulds Cove,Cold Temperate Northwest Atlantic
6092,Askoy,Northern European Seas
2075,Port Kaiser,Tropical Northwestern Atlantic
6335,Latvia,Northern European Seas
2472,Preveza,Mediterranean Sea
2030,Rota(ESP),Lusitanian
875,Thorshofn,Arctic
3199,Praia Mole,Tropical Southwestern Atlantic
1737,Northport,Cold Temperate Northwest Atlantic
8712,Destrehan,Warm Temperate Northwest Atlantic
2893,Skudeneshavn,Northern European Seas
4035,Burns Harbour,Great Lakes
1239,Raufarhofn,Arctic
5141,Fayal,Lusitanian
3220,Corpach,Northern European Seas
4069,Toronto,Great Lakes
221,Charlottetown(CAN),Cold Temperate Northwest Atlantic
5024,Port Alfred,Cold Temperate Northwest Atlantic
4258,Volos,Mediterranean Sea
852,Norsbron,Northern European Seas
1453,Schulau,Northern European Seas
1399,Porto Alegre,Warm Temperate Southwestern Atlantic
1127,Almirante,Tropical Northwestern Atlantic
3926,Europe,Northern European Seas
5103,Norco,Warm Temperate Northwest Atlantic
3117,Monfalcone,Mediterranean Sea
2322,Hornafjordur,Northern European Seas
2683,Guayanilla,Tropical Northwestern Atlantic
4310,Qasigiannguit,Arctic
2471,Vaksdal,Northern European Seas
3621,Grindavik,Northern European Seas
474,Ingleside,Warm Temperate Northwest Atlantic
8068,Domburg,Northern European Seas
1465,Fosnavaag,Northern European Seas
2979,Port Esquivel,Tropical Northwestern Atlantic
2496,Maureen Terminal,Northern European Seas
464,Sisimiut,Arctic
8391,Fiskarstranda,Northern European Seas
8664,Delaware City,Cold Temperate Northwest Atlantic
103,Shetland Is.,Northern European Seas
536,Long Island(NY USA),Cold Temperate Northwest Atlantic
1565,Come by Chance,Cold Temperate Northwest Atlantic
4045,Welland Canal,Great Lakes
3467,Skaanevik,Northern European Seas
102,Aasiaat,Arctic
4759,Carino,Lusitanian
1547,Little Cornwallis Is.,Arctic
5714,Campbeltown,Northern European Seas
206,Puerto Miranda,Tropical Northwestern Atlantic
4383,Ronnskar,Northern European Seas
47,Providence,Cold Temperate Northwest Atlantic
8328,Herre,Northern European Seas
2714,Civitavecchia,Mediterranean Sea
2446,Becancour,Cold Temperate Northwest Atlantic
3623,Trosvik,Northern European Seas
511,Manfredonia,Mediterranean Sea
8656,Marcus Hook,Cold Temperate Northwest Atlantic
2223,Gudvangen,Northern European Seas
5987,Havoysund,Northern European Seas
5357,East coast USA,Cold Temperate Northwest Atlantic
3881,S. Sabine Point light. area,Warm Temperate Northwest Atlantic
4324,Cote Ste. Catherine,Cold Temperate Northwest Atlantic
3859,Forby,Northern European Seas
3681,Scandinavia,Northern European Seas
7654,Delaware Bay,Cold Temperate Northwest Atlantic
1774,LOOP Terminal,Warm Temperate Northwest Atlantic
2545,Sicily,Mediterranean Sea
7916,Enstedvaerkets Havn,Northern European Seas
3622,Nab Anch.,Northern European Seas
7974,Camden(NJ USA),Cold Temperate Northwest Atlantic
8658,Fairless Hills,Cold Temperate Northwest Atlantic
9697,Leknes,Northern European Seas
5855,Matane,Cold Temperate Northwest Atlantic
1211,Menominee,Great Lakes
320,Westwego,Warm Temperate Northwest Atlantic
3455,Marinette,Great Lakes
4796,Lindo,Northern European Seas
8845,La Place,Warm Temperate Northwest Atlantic
1158,Glasson Dock,Northern European Seas
1622,Lake Charles,Warm Temperate Northwest Atlantic
3399,Fonnes,Northern European Seas
9695,Hvide Sande,Northern European Seas
3200,Norrtalje,Northern European Seas
1934,Skarhamn,Northern European Seas
5804,Haiti,Tropical Northwestern Atlantic
4348,Kissy,Gulf of Guinea
2241,Poti,Black Sea
5319,Skaerbaek,Northern European Seas
9581,Navegantes,Warm Temperate Southwestern Atlantic
1589,Ronehamn,Northern European Seas
1832,Mariupol,Black Sea
4925,Degerhamn,Northern European Seas
940,Now Shahr,Somali/Arabian
1545,Ullapool,Northern European Seas
4804,Hamilton(CAN),Great Lakes
5872,Topolobampo,Warm Temperate Northeast Pacific
6124,Kalvaag,Northern European Seas
2632,St. Clair River,Great Lakes
438,Charlestown(England),Northern European Seas
4706,Uummannaq,Arctic
429,Bideford,Northern European Seas
4813,Helvig,Northern European Seas
5813,Yeisk,Black Sea
7726,Miiduranna,Northern European Seas
9552,Saaremaa Harbour,Northern European Seas
9521,Avedore,Northern European Seas
1115,Trollhattan,Northern European Seas
4089,Minden,Northern European Seas
5791,Forde(Fuglesetfjord),Northern European Seas
8281,Ockero,Northern European Seas
1636,Kolby Kaas,Northern European Seas
982,Agnesberg,Northern European Seas
305,Dalhousie,Cold Temperate Northwest Atlantic
4387,Vargon,Northern European Seas
5412,Laeso,Northern European Seas
2205,Termini Imerese,Mediterranean Sea
4060,Alcudia,Mediterranean Sea
3267,Gedser,Northern European Seas
2726,Mangalia,Black Sea
4249,Bridgeport,Cold Temperate Northwest Atlantic
3109,Agioi Theodoroi,Mediterranean Sea
8600,Donso,Northern European Seas
6083,Genk,Northern European Seas
6190,Hofn,Northern European Seas
3922,Skattkar,Northern European Seas
2896,Kyndby,Northern European Seas
9778,Dumbarton Field,Northern European Seas
1143,Chiriqui Grande,Tropical Northwestern Atlantic
1010,Nol,Northern European Seas
6125,Blexen Roads,Northern European Seas
7849,Snorre Field,Northern European Seas
9856,Alvheim Field,Northern European Seas
517,Piney Point,Cold Temperate Northwest Atlantic
4379,Mount's Bay,Northern European Seas
2894,Zelzate,Northern European Seas
2070,Islay Is.,Northern European Seas
3,Claxton Bay,North Brazil Shelf
1100,St. Louis du Rhone,Mediterranean Sea
3808,Munnikenland,Northern European Seas
5602,River Humber,Northern European Seas
2779,Palermo,Mediterranean Sea
2749,Isle of Man,Northern European Seas
2599,Laayoune,Lusitanian
1452,Pointe a Pitre,Tropical Northwestern Atlantic
2456,Isles of Scilly,Northern European Seas
8229,Burnside,Warm Temperate Northwest Atlantic
1981,Toliary,Western Indian Ocean
4824,Bijela,Mediterranean Sea
2521,Dellys,Mediterranean Sea
3215,Port Penrhyn,Northern European Seas
5943,Truro,Northern European Seas
1276,St. Vincent(WI),Tropical Northwestern Atlantic
3561,Le Verdon,Lusitanian
4562,Tuapse,Black Sea
3838,Kerch,Black Sea
3691,Green Bay,Great Lakes
4687,Stephenville,Cold Temperate Northwest Atlantic
5710,Matanzas(CUB),Tropical Northwestern Atlantic
1487,San Jose(GTM),Tropical East Pacific
2940,Manaus,North Brazil Shelf
6276,Tomrefjord,Northern European Seas
5697,Eling,Northern European Seas
4252,St. Ives Bay,Northern European Seas
6028,Caraminal,Lusitanian
61,Douarnenez Bay,Northern European Seas
51,Douarnenez,Northern European Seas
1939,Peel,Northern European Seas
4193,Middelharnis,Northern European Seas
5034,River Fal,Northern European Seas
1807,Suda Bay,Mediterranean Sea
1291,Nieuwpoort,Northern European Seas
4846,Yemen,Red Sea and Gulf of Aden
2897,Sibenik,Mediterranean Sea
2071,Port Ellen,Northern European Seas
6278,Blaye,Lusitanian
1018,Puerto Plata,Tropical Northwestern Atlantic
2835,Corner Brook,Cold Temperate Northwest Atlantic
2941,Liverpool(NS),Cold Temperate Northwest Atlantic
3266,Antigua,Tropical Northwestern Atlantic
4919,Aliveri,Mediterranean Sea
5361,Ponce,Tropical Northwestern Atlantic
2234,Bahamas,Tropical Northwestern Atlantic
2206,Boma,Gulf of Guinea
2639,Mamonal,Tropical Northwestern Atlantic
861,Chaguaramas,North Brazil Shelf
3526,Matanzas,Tropical Northwestern Atlantic
7973,Baton Rouge,Warm Temperate Northwest Atlantic
5818,Africa,Western Indian Ocean
2611,Everton,North Brazil Shelf
1779,Kilroot,Northern European Seas
5140,Burela,Lusitanian
5084,Vivero,Lusitanian
4869,Salineiro Terminal,Tropical Southwestern Atlantic
1469,Portsmouth(NH USA),Cold Temperate Northwest Atlantic
1474,Morgan City,Warm Temperate Northwest Atlantic
1486,Donaldsonville,Warm Temperate Northwest Atlantic
5457,Newlyn,Northern European Seas
2128,Lage,Lusitanian
280,Villa Constitucion,Warm Temperate Southwestern Atlantic
2143,Pointe au Pic,Cold Temperate Northwest Atlantic
5145,Ancona,Mediterranean Sea
5471,Larne,Northern European Seas
5355,Guyana,North Brazil Shelf
778,Eastport,Cold Temperate Northwest Atlantic
7601,Willemstad(CUW),Tropical Northwestern Atlantic
4441,Texas,Warm Temperate Northwest Atlantic
8080,Yorktown,Cold Temperate Northwest Atlantic
1265,Dean Quarry,Northern European Seas
1364,Yarmouth(GBR),Northern European Seas
8534,Fingringhoe,Northern European Seas
8681,Claymont,Cold Temperate Northwest Atlantic
395,San Pedro de Macoris,Tropical Northwestern Atlantic
6046,Abu Kir,Mediterranean Sea
2929,Brunswick,Warm Temperate Northwest Atlantic
16,Montego Bay,Tropical Northwestern Atlantic
558,Guayabal,Tropical Northwestern Atlantic
5598,Gulluk,Mediterranean Sea
112,Belledune,Cold Temperate Northwest Atlantic
3795,Brazil,North Brazil Shelf
3966,Milaki,Mediterranean Sea
1441,Caldera(CRI),Tropical East Pacific
1395,Piombino,Mediterranean Sea
3747,Holyrood,Arctic
3238,Corcubion,Lusitanian
4195,Tunis,Mediterranean Sea
739,Mauritania,West African Transition
806,Mississippi,Warm Temperate Northwest Atlantic
5462,Nigeria,Gulf of Guinea
193,Puerto Madryn,Magellanic
3108,Nanaimo,Cold Temperate Northeast Pacific
549,St. Kitts,Tropical Northwestern Atlantic
4815,Lobito,Gulf of Guinea
196,English Channel,Northern European Seas
8119,Mullion Cove,Northern European Seas
8868,Fazendinha,North Brazil Shelf
4002,Tripoli(LBN),Mediterranean Sea
3730,Praia da Vitoria,Lusitanian
5289,Greece,Mediterranean Sea
4017,Mahajanga,Western Indian Ocean
3619,Meraux,Warm Temperate Northwest Atlantic
6284,Kittiwake Terminal,Northern European Seas
2805,Santa Eugenia de Riveira,Lusitanian
5266,Yelland,Northern European Seas
6208,Port William,Magellanic
6432,Ukraine,Black Sea
3997,Elbeuf,Northern European Seas
3380,Nassau,Tropical Northwestern Atlantic
2848,Kenitra,Lusitanian
4540,Limay(FRA),Northern European Seas
5722,Crombie,Northern European Seas
4012,Davisville,Cold Temperate Northwest Atlantic
3828,Lynnhaven Roads,Cold Temperate Northwest Atlantic
1953,Covenas,Tropical Northwestern Atlantic
3256,Dunball,Northern European Seas
716,St. Croix,Tropical Northwestern Atlantic
1368,Salaverry,Warm Temperate Southeastern Pacific
4830,Savona,Mediterranean Sea
8816,Mantua Anch.,Cold Temperate Northwest Atlantic
4068,Tobago,Tropical Northwestern Atlantic
1002,Port Hueneme,Warm Temperate Northeast Pacific
5123,Beira,Western Indian Ocean
704,Guaranao Bay,Tropical Northwestern Atlantic
3018,Shannon River,Northern European Seas
351,Irish Sea,Northern European Seas
401,San Andres,Tropical Northwestern Atlantic
872,Tembladora,North Brazil Shelf
279,Cabo Negro,Magellanic
5321,Okrika,Gulf of Guinea
1492,Famagusta,Mediterranean Sea
3434,Arrecife,Lusitanian
8036,Port Barrier,Northern European Seas
128,Dernish Is.,Northern European Seas
4189,Avondale,Warm Temperate Northwest Atlantic
3865,Derince,Mediterranean Sea
8288,Constantza Roads,Black Sea
2542,Tripoli,Mediterranean Sea
1546,Palma(Canary Is),Mediterranean Sea
5738,Mare Harbour,Magellanic
1990,Sete,Mediterranean Sea
483,Falkland Islands,Magellanic
5095,North America,Warm Temperate Northwest Atlantic
2746,Pontrieux,Northern European Seas
4124,Lanoraie,Cold Temperate Northwest Atlantic
478,Portugal,Lusitanian
1053,La Libertad(ECU),Tropical East Pacific
4322,Christiansted,Tropical Northwestern Atlantic
2127,Itea,Mediterranean Sea
776,San Sebastian Terminal,Magellanic
5800,Tunisia,Mediterranean Sea
4840,Fray Bentos,Warm Temperate Southwestern Atlantic
2396,Duncan Bay,Cold Temperate Northeast Pacific
5176,Tobruk,Mediterranean Sea
233,Pozzuoli,Mediterranean Sea
1413,Iraklion,Mediterranean Sea
3891,Brayton Point,Cold Temperate Northwest Atlantic
3113,Palm Beach,Tropical Northwestern Atlantic
5553,Bay of Biscay,Lusitanian
3527,Trinidad,Tropical Northwestern Atlantic
174,East London,Temperate Southern Africa
4576,Salina Cruz,Tropical East Pacific
4366,Kavala,Mediterranean Sea
1951,St. Valery en Caux,Northern European Seas
820,Mazara del Vallo,Mediterranean Sea
2336,Karmoy,Northern European Seas
5548,Lipari,Mediterranean Sea
1767,Hopewell,Cold Temperate Northwest Atlantic
3269,Longview,Cold Temperate Northeast Pacific
5638,Skredsvik,Northern European Seas
1723,Folkestone,Northern European Seas
2444,Ramsey,Northern European Seas
337,Grand Cayman,Tropical Northwestern Atlantic
1204,Newfoundland,Cold Temperate Northwest Atlantic
6115,Tavsancil,Mediterranean Sea
8713,Garyville,Warm Temperate Northwest Atlantic
4346,Squamish,Cold Temperate Northeast Pacific
7621,Puerto Viejo de Azua,Tropical Northwestern Atlantic
1460,San Carlos de la Rapita,Mediterranean Sea
9576,Yucatan Channel,Tropical Northwestern Atlantic
4623,Puerto Padre,Tropical Northwestern Atlantic
8188,Porthoustock Quarry,Northern European Seas
287,El Tablazo,Tropical Northwestern Atlantic
3731,Georgetown(CAN),Cold Temperate Northwest Atlantic
3980,Las Minas Bay,Tropical Northwestern Atlantic
5247,Grenada,Tropical Northwestern Atlantic
417,Sydney(NS),Cold Temperate Northwest Atlantic
2039,Panama City(USA),Warm Temperate Northwest Atlantic
3167,Plaquemines,Warm Temperate Northwest Atlantic
321,Tarbert,Northern European Seas
4938,Djen Djen,Mediterranean Sea
4683,Toulon,Mediterranean Sea
433,Cape Palmas,Gulf of Guinea
5789,Douro,Lusitanian
2286,Sada,Lusitanian
5936,Kpeme,Gulf of Guinea
7879,Porto Grande Bay,West African Transition
5112,Argentia,Cold Temperate Northwest Atlantic
8588,Hosvik,Northern European Seas
2067,Bourgas,Black Sea
4185,Barcadera,Tropical Northwestern Atlantic
8464,Hoo,Northern European Seas
6050,Camden(ME USA),Cold Temperate Northwest Atlantic
5235,Sarnia,Great Lakes
1925,Nea Moudhania,Mediterranean Sea
7692,Guamare Terminal,Tropical Southwestern Atlantic
662,Lough Swilly,Northern European Seas
5799,Talamone,Mediterranean Sea
